id,text,label
757,"URGENT ! Nous essayons de vous contacter. Le tirage au sort d'aujourd'hui indique que vous avez gagné un prix de 800 £, GARANTI. Appelez le 09050001808 depuis un téléphone fixe. Réclamez le code M95. Offre valable 12 heures seulement.",1
758,"Je regardais des dessins animés, j'écoutais de la musique et le soir, je devais aller au temple et à l'église… Et toi ?",0
759,"Yo Chad, quel cours de gym veux-tu prendre ? Le site dit que le cours de Christian est complet...",0
760,"Êtes-vous si occupé(e) ?",0
761,"Ou mieux encore, pourriez-vous l'attraper et lui demander si elle peut vendre <#> pour moi.",0
762,"Je ne suis pas sûr du menu du soir... Je ne connais que celui du midi.",0
763,"Que veux-tu à mon retour ? Un magnifique collier, gage de mon amour pour toi. C'est ce que je t'offrirai, mais UNIQUEMENT à la FEMME QUE J'AIME. Sois-la et tu verras… Personne ne peut te l'offrir. Ne m'appelle pas. J'attendrai mon retour.",0
764,"Seriez-vous prêt à suivre un cours d'aptitude ?",0
765,"Ce ne sera pas avant 14h15 car j'essaie de ranger la maison, est-ce que ça vous convient ?",0
766,"Yar lor, il veut aller voir les courses hippiques aujourd'hui, alors mange plus tôt. J'ai mangé du riz au poulet. Et toi ?",0
767,"Haha génial, je reviens tout de suite alors",0
768,"Oui, je pense, jusqu'à la fermeture du magasin.",0
769,"Quel est votre numéro de compte ?",0
770,"Eh, tu as envoyé le mauvais message...",0
771,"Hé non, j'ai passé une soirée pourrie, je m'ennuyais sans toi. Trop chiante avec moi, espèce de conne chiante ! Merci, mais attends la prochaine fois, je t'aurai.",0
772,"D'accord, je vais lui parler.",0
773,"N'hésitez pas. Vous savez que c'est la deuxième fois qu'elle a une faiblesse comme celle-ci. Notez donc ce qu'elle a mangé et fait la veille, ou tout autre changement, afin que nous soyons sûrs que ce n'est rien de grave.",0
774,"Hé, tu peux payer. Avec le salaire de. Seulement <#> .",0
775,"Encore un mois. J'ai besoin de chocolat, de cannabis et d'alcool.",0
776,"S'il se mettait à chercher, il trouverait un emploi en quelques jours. Il a un grand potentiel et beaucoup de talent.",0
777,"Il faudrait être en ville vers 8h pour pouvoir marcher depuis le parking.",0
778,"Félicitations ! Deux téléphones vidéo 3G sont à vous. Appelez le 09063458130 dès maintenant ! Discutez en vidéo avec vos amis, jouez à des jeux Java, téléchargez de la musique PolyPH, louez NoLine.",1
779,"REGARDE L'HEURE, PUTAIN. QU'EST-CE QUE TU CROIS QUI SE PASSE, PUTAIN ?",0
780,"Devine ce que je viens de lâcher",0
781,"Carlos dit qu'il sera à Mu dans 1 minute.",0
782,"Je suis au bureau maintenant. Je vous appellerai <#> min:)",0
783,"Oh là là… tu me manques déjà, tu sais ? Je ne pense qu'à toi. Putain, j'ai tellement hâte à l'année prochaine pour qu'on soit de nouveau ensemble… *bisou tendre*",0
784,"Yun ah. Celui d'Ubi dit que si tu veux appeler demain, appelle le 67441233 et demande Irene. Il n'y a que les bus 8, 22, 65, 61, 66 et 382. Ubi Crescent, Ubi Tech Park. 6 h/24 pour les 5 premiers jours de semaine.",0
785,"Pff. Je dois rentrer à San Diego depuis Los Angeles. J'ai mal aux fesses.",0
786,"26 JUILLET",0
787,"Salut ! Je passe un super moment de détente ! On doit se lever à 7h tous les jours ! La soirée était bien l'autre soir ? Je rentre demain vers 17h.",0
788,"Jusqu'à ü... Ü wan come then come lor... Mais je n'ai pas vu de jupe à rayures...",0
789,"L'histoire de Noël, c'est la paix… Le message de Noël, c'est l'amour… Le miracle de Noël, c'est Jésus… Que ce mois soit béni et joyeux Noël !",0
790,"Je ne peux pas, je n'ai pas son numéro !",0
791,"Encore un changement... C'est celui à côté de l'escalator...",0
792,"Yetunde, je suis en cours, tu peux passer de l'eau dessus pour que ça aille mieux ? S'il te plaît, maintenant.",0
793,"Il ne s'est pas passé grand-chose ici. C'est très calme. Beth est chez sa tante et Charlie travaille beaucoup. Il n'y a que Helen et moi pour le moment. Et toi, comment vas-tu ?",0
794,"Alors attends-moi à l'arrêt de bus après tes cours. Si je ne te vois pas, j'irai chercher ma voiture et je reviendrai te chercher.",0
795,"D'accord, merci encore d'être venu.",0
796,"Non... mais j'en ai entendu parler...",0
797,"Veuillez appeler notre représentant du service clientèle au numéro GRATUIT 0808 145 4742 entre 9h et 23h car vous avez GAGNÉ un prix garanti de 1000 £ en espèces ou de 5000 £ !",1
798,"Oui… il est vraiment excellent… Bhaji a dit à Kalli qu’il était le meilleur joueur de cricket au monde après Sachin :). Très difficile à éliminer.",0
799,"<#> Je pense que c'est ça ? Ça devrait être indiqué dans le programme.",0
800,"Umma. A-t-elle dit quelque chose ?",0
801,"Laissez-moi une seconde pour réfléchir.",0
802,"Casque Panasonic et Bluetooth GRATUITS. Nokia GRATUIT. Motorola GRATUIT. Minutes et SMS doublés avec forfait Orange. Appelez MobileUpd8 au 08000839402 ou appelez 2optout.",1
803,"Je ne sais pas trop quoi faire. Je n'arrive toujours à joindre personne. Je pourrais passer te prendre vers 19h30 et on verrait s'ils sont au pub ?",0
804,"Poyyarikatur,kolathupalayam,post unjalur,érode dis, <#> .",0
805,"Cher héros, je pars ce soir pour le Qatar pour une belle opportunité. N'hésitez pas à me contacter par e-mail. Kerala",0
806,"Haha, je le ferais bien, mais ma mère piquerait une crise et raconterait à toute la famille à quel point je suis folle et horrible.",0
807,"Je viens de rentrer chérie, tu es encore réveillée ?",0
808,"Je ne sais pas s'ils ferment Oredi non... Ü v ma fan...",0
809,"Il suffit d'acheter une pizza. Carnivore ou suprême. À vous de choisir.",0
810,"Oui, je lui ai dit... elle demandait ce qui n'allait pas ?",0
811,"Chère, désolée de ne pas avoir pu répondre à ton appel. Je suis en route depuis CTLA et je suis maintenant chez moi à Cochin. J'ai laissé mon portable dans la voiture... C'est gentil de ta part ? Joyeux Aïd al-Adha !",0
812,"GRATUIT la première semaine ! La sonnerie Nokia n° 1 pour votre mobile chaque semaine. Envoyez simplement NOKIA par SMS au 8007. À vos SMS ! Parlez-en à vos amis ! www.getzed.co.uk POBox 36504 W45WQ norm150p/sonnerie 16+",1
813,"Dois-je vous envoyer ce fichier exe à votre adresse mail ?",0
814,"Non, je regarde la télé à la maison... Je ne sors pas. Je m'ennuie beaucoup...",0
815,"Je ne sais pas... attendez, je vais vérifier.",0
816,"Bonjour en ce glorieux jour d'anniversaire, ma douce J ! J'espère que tu es heureuse et comblée, ma proie. Je pense à toi et t'envoie un baiser taquin d'outre-mer, évoquant de tendres souvenirs… Cougar-Pen",0
817,"Devine quoi ! Quelqu'un que tu connais a un faible pour toi en secret ! Envie de savoir qui c'est ? Appelle-nous au 09065394514 (depuis un téléphone fixe). DATEBox1282EssexCM61XN 150 p/min 18",1
818,"On se voit toujours ce soir ?",0
819,"Puis-je vous appeler plus tard, s'il vous plaît ?",0
820,"N'est-ce pas devenu une habitude ces derniers temps, ces week-ends pourris ?",0
821,"J'ai mal à la gorge. Ça gratte quand je parle.",0
822,"Oui, da. Y a-t-il quelqu'un à votre bureau ?",0
823,"Tu n'es pas là ou tu dors encore ? :V",0
824,"Haha, tu l'as oublié, hein ? Oui, je l'apporterai, chérie.",0
825,"C'est bien, on trouvera une solution.",0
826,"On ne peut pas utiliser de timbres étrangers dans ce pays. Bonne conférence.",0
827,"Oui, je me suis baigné...",0
828,"BONNE ANNÉE MON HOMME NUMÉRO 1",0
829,"OH MONSIEUR SHEFFIELD ! Vous voulez jouer à ce jeu-là ? Vous êtes le patron et je suis la nounou. Vous m'augmentez et je vous augmente aussi !",0
830,"ZOE, ÇA VIENT DE ME FAIRE UN TON POINT, JE SUIS EN TRAIN DE ME CHIER, JE VAIS VRAIMENT TOUT FAIRE POUR JOUIR DEMAIN, JE T'AIME À LA MERDE, LEKDOG",0
831,"Salut mon amour, tu es rentré chez maman ? Tu installes l'ordinateur ? Tu as bien mangé ? Comment ça va, mon chéri ? Tu me manques déjà… *soupir*",0
832,"Non, mes couvertures suffisent, merci.",0
833,"Petite pensée coquine : « Il vaut mieux flirter, flirter et encore flirter, plutôt que d'aimer quelqu'un et de souffrir, souffrir et souffrir encore… :-) Bonne nuit",0
834,"Edison a dit avec justesse : « Un imbécile peut poser plus de questions qu'un sage ne peut en répondre. » Vous comprenez maintenant pourquoi nous restons tous sans voix pendant ViVa… GM, GN, GE, GNT :-)",0
835,"Ils discutent, c'est tout. Ils n'en diront pas plus.",0
836,"Aujourd'hui je vais à l'université, je ne peux donc pas assister au cours.",0
837,"Je suis en cours. Je te rappelle plus tard.",0
838,"Facile, ah?sen a été sélectionné, cela signifie que c'est bon..",0
839,"Mmm, ça va mieux maintenant que j'ai bu un bon rôti ! Je me sentirais encore mieux après quelques verres ! Bon indien ?",0
840,"Nous connaissons quelqu'un que vous connaissez qui a un faible pour vous. Appelez le 09058097218 pour savoir de qui il s'agit. Boîte postale 6, LS15HB 150p",1
841,"Viens, c'est .",0
842,"Faites une seule chose ! Transformez cette phrase en : « Parce que je veux me concentrer sur mes études, je quitte cet endroit. »",0
843,"Des milliers de personnes flirtent dès maintenant ! Envoyez FILLE ou GARÇON suivi de votre NOM et ÂGE, par exemple FILLE ZOE 18, au 8007 pour vous inscrire et commencer à discuter !",1
844,"J'ai marché une heure et demie ! Ça ne prouve pas que je tiens à toi ? Pourquoi tu ne crois pas que je suis sérieux ?",0
845,"Plus que 18 jours avant le coup d'envoi de l'Euro 2004 ! Vous serez informé(e) quotidiennement des dernières actualités et des résultats. Pour vous désabonner, envoyez GET EURO STOP au 83222.",1
846,"Êtes-vous disponible pour la soirée du 3 juin ?",0
847,"Sais-tu à quelle heure ferme le magasin e sells 4d ?",0
848,"J'ai trouvé un autre boulot ! C'est à l'hôpital, je fais de l'analyse de données ou un truc du genre, et ça commence lundi ! Je ne sais pas quand je finirai ma thèse.",0
849,"Jay devient vraiment impatient et agressif.",0
850,"Salut ! Je viens à Bristol la première semaine d'avril. Les a eu un jour de congé avec Rudi le soir du Nouvel An, mais je ronflais. Ils étaient ivres ! Tu es déjà retourné à la fac ? Mon travail envoie de l'encre à Bath.",0
851,"Je suis au travail. Veuillez appeler.",0
852,"Ensuite, tu conduis.",0
853,"Ard 515 comme ça. Pourquoi ?",0
854,"Dis-moi que ce sont des filles :V Comment tu comptes participer ? On est en train de décider quoi prendre.",0
855,"Quiz télévisé EASTENDERS. À quelle FLEUR DOT se compare-t-elle ? D = VIOLET, E = TULIPE, F = LYS. Envoyez DE ou F par SMS au 84025 dès maintenant ! 4 chances de gagner 100 £ en espèces. Week-end réservé aux personnes de 16 ans et plus.",1
856,"Je travaille dans le support technique :)traitement vocal.domaine des réseaux.",0
857,"Je viendrai peut-être au Kerala pendant deux jours. Prévoyez donc de prendre congé dès que ma décision sera prise. Ne prévoyez aucun voyage pendant ma visite ; je dois terminer des affaires urgentes.",0
858,"D'accord. Je ne sais pas trop à quelle heure, car je ne suis pas sûre de pouvoir arriver à la bibliothèque avant le cours. J'essaierai. À bientôt ! ​​Bonne soirée.",0
859,"De nouvelles dates sont disponibles près de chez vous ! De nombreux nouveaux inscrits dans VOTRE RÉGION. Répondez DATE pour commencer dès maintenant ! Réservé aux personnes de 18 ans et plus. www.flirtparty.us 150 RÉPONSES",1
860,"Pas de problème, je te le reprocherai plus tard.",0
861,"Non, ma mère est allée chez le dentiste.",0
862,"Dès que vous serez libre, appelez-moi monsieur. Je vous attends.",0
863,"Vous rencontrer fait partie de mon travail… Dites-moi quand je dois faire mon travail demain.",0
864,"Une personne de votre entourage a demandé à notre service de rencontres de vous contacter ! Impossible de deviner qui ? Appelez le 09058091854 dès maintenant et vous découvrirez tout. Boîte postale 385 M6 6WU",1
865,"Je viens de finir mon bain...",0
866,"Très bien, je ferai en sorte que la voiture soit de retour ce soir.",0
867,"URGENT ! Nous essayons de vous contacter. Le tirage d'aujourd'hui vous a permis de gagner un prix de 800 £, GARANTI. Appelez le 09050003091 depuis un téléphone fixe. Réclamez le ticket C52. Offre valable 12 heures seulement.",1
868,"Cher/Chère [Nom], vous avez été invité(e) à XCHAT. C'est notre dernière tentative pour vous contacter ! Envoyez CHAT par SMS au 86688.",1
869,"Haha, j'ai des potins croustillants à l'hôpital. Deux infirmières parlent de leur prise de poids. L'une d'elles se trouve même obèse. Trop cool !",0
870,"OK, je me connecte à Facebook dans quelques minutes.",0
871,"Oh. Ami parchi na re. Kicchu kaaj korte iccha korche na. Téléphone ta tul na. S'il vous plaît. S'il vous plaît.",0
872,"Où puis-je télécharger des films en haute définition ? Des copies DVD.",0
873,"Oui, près de la jolie sculpture",0
874,"Transmettez-lui mes salutations.",0
875,"Moi aussi, je regarde le film de Surya... Après 18h, ce sera le film de Vijay, Pokkiri.",0
876,"Dis-moi ce qui s'est passé, ne te comporte pas comme ça avec moi. Ok, pas besoin d'en dire plus.",0
877,"Peux-tu recevoir des MMS sur ton téléphone ?",0
878,"Envoyer à quelqu'un d'autre :-)",0
879,"Ce qui rend certaines personnes plus chères à nos cœurs, ce n'est pas seulement le bonheur que l'on ressent en les rencontrant, mais aussi la douleur que l'on ressent lorsqu'elles nous manquent !",0
880,"Pour moi, l'amour devrait commencer par l'attirance. Je devrais ressentir son besoin constant d'elle. Elle devrait être ma première pensée. Je commencerais et terminerais ma journée avec elle. Elle devrait être présente dans chacun de mes rêves. L'amour sera alors le moment où chaque respiration portera son nom. Ma vie se déroulera autour d'elle. Ma vie portera son nom. Je pleurerai pour elle. Je lui donnerai tout mon bonheur et porterai tous ses chagrins. Je serai prêt à me battre contre n'importe qui pour elle. Je serai amoureux quand je ferai les choses les plus folles pour elle. L'amour sera quand je n'aurai plus besoin de prouver à personne que ma bien-aimée est la plus belle femme du monde. Je chanterai toujours ses louanges. L'amour sera quand je commencerai à préparer un curry de poulet et finirai par faire un sambar. La vie sera alors la plus belle. Chaque matin, je remercierai Dieu pour cette journée car elle est à mes côtés. J'aurais tant à dire… Je vous raconterai plus tard…",0
881,"L'amitié, c'est comme l'aiguille d'une horloge. Même si on est dans la même horloge, on ne peut pas se rencontrer. Et même si on se rencontre, ce n'est que pour quelques secondes. Mais on reste toujours connectés. Bien joué ;-)",0
882,"Je ne pense pas qu'il ait des mains de spatule !",0
883,"On ne peut jamais ne rien faire.",0
884,"Vous avez gagné un appareil photo numérique SiPix ! Appelez le 09061221061 depuis un téléphone fixe. Livraison sous 28 jours. Conditions générales : Boîte postale 177, M221BP. Garantie 2 ans. 150 ppm. 16. pp 3,99 £",1
885,"Bonjour, aujourd'hui je suis en retard de <DECIMAL> min.",0
886,"GAGNEZ D'URGENCE ! Votre numéro de mobile a été tiré au sort pour un prix de 2 000 £ GARANTI. Appelez le 09061790121 depuis un téléphone fixe. Réclamez le code 3030, valable 12 h seulement, 150 ppm.",1
887,"Veuillez m'excuser pour toute erreur de ma part. Veuillez consulter un médecin.",0
888,"Où nous retrouvons-nous ?",0
889,"Le climat californien est génial. Mais la vie y est aussi compliquée. Il faut une voiture pour se déplacer librement, et les impôts sont exorbitants. Malgré tout, c'est un endroit formidable. Le seul hic, c'est que mon pays me manque.",0
890,"Je viens seulement d'arriver à la maison... Je suis très fatiguée. Je reviendrai demain.",0
891,"Ryder invendu. Maintenant Gibbs.",0
892,"Cher abonné, votre participation au tirage au sort pour un bon d'achat de 100 £ sera effectuée dès réception de votre bonne réponse. Quelle était la date d'anniversaire d'Elvis Presley ? Envoyez votre réponse par SMS au 80062.",1
893,"Ne t'inquiète pas. J'achèterai les tests d'ovulation et je te les enverrai. Tu ne les recevras pas avant mars. Peux-tu me donner ton adresse postale ? Tout ira bien. D'accord ?",0
894,"PAS DE CADEAUX !! Vous essayez de me pousser à me jeter d'une falaise ou quoi ?",0
895,"J'ai fait quelque chose d'intéressant ces derniers temps. Tu as passé un bon anniversaire ? Quand reprends-tu le travail ? J'ai commencé la fac aujourd'hui.",0
896,"Tu es occupé(e) ou je peux passer à un moment donné pour voir ce qu'on fait demain ?",0
897,"Ouais, vas-y, je m'ennuie et je déprime à attendre que le téléphone sonne... J'espère que le vent va se calmer, c'est flippant.",0
898,"Chemise noire et jean bleu... Je pense que c'est...",0
899,"Aïe, désolée... J'ai regardé la télé tellement que j'ai oublié de regarder mon téléphone.",0
900,"Message important pour les utilisateurs O2. Aujourd'hui, c'est votre jour de chance ! Pour découvrir pourquoi, connectez-vous sur http://www.urawinner.com : une fantastique surprise vous attend !",1
901,"Enterrement de vie de jeune fille. Je vais me faire plaisir avec une balançoire.",0
902,"Bonjour mon amour. Comment s'est passée ta journée ? Qu'est-ce que tu fais ? Je me suis levée tôt et je t'attends en ligne… Hmmm… Je vois qu'un Italien est en ligne. *sourire*",0
903,"De la part de quelqu'un qui m'interdit de fumer, alors que chaque fois que j'ai fumé ces deux dernières semaines, c'était à cause de tes appels ou de tes messages où tu me disais que tu avais envie de fumer.",0
904,"Non, tu vas juste te donner mal à la tête à essayer de comprendre. Tu peux me faire confiance pour faire les calculs. Promis. O:-)",0
905,"S s..première fois..dhoni déchire...",0
906,"D'accord, je vais en informer l'entreprise.",0
907,"Génial, tu penses qu'on pourrait avoir un 8e match à USF ce soir ?",0
908,"Donc cela signifie que vous pensez toujours à teju",0
909,"Non, ça me va pour le film, est-ce que je peux partir dans une heure environ ?",0
910,"Non non :) c'est le terrain de Kalli. Amla est originaire de Durban :)",0
911,"Alors, fixons ça à samedi ou lundi, selon ce qui nous arrange.",0
912,"Salut… À quelle heure passes-tu ton permis vendredi ? On passe l’évaluation vendredi ?",0
913,"449050000301 Vous avez gagné un prix de 2 000 £ ! Pour le réclamer, appelez le 09050000301.",1
914,"Je vais déjeuner maintenant avec ma famille, puis après je vais directement à Orchard.",0
915,"Marre du speed dating ? Essayez SPEEDCHAT ! Envoyez SPEEDCHAT par SMS au 80155. Si ça ne vous plaît pas, envoyez SWAP pour trouver un nouvel interlocuteur ! Chat80155 POBox36504W45WQ 150 p/msg rcd 16",1
916,"Annuler Cheyyamo et récupérer une partie de l'argent ?",0
917,"Vous souhaitez bénéficier de 750 minutes d'appels vers tous les réseaux, 150 SMS et un tout nouveau visiophone pour seulement 5 £ par semaine ? Appelez le 08000776320 dès maintenant ou répondez à ce message pour une livraison demain.",1
918,"Ok, ok, ok… alors… quel est ton programme pour aujourd’hui ?",0
919,"Bonjour princesse ! Comment vas-tu ?",0
920,"Aiyar, désolé, j'ai oublié de te le dire...",0
921,"Merci d'avoir participé à notre enquête mobile hier ! Vous recevez maintenant 500 SMS à utiliser comme bon vous semble. Pour les recevoir, envoyez simplement TXT au 80160. Conditions générales : www.txt43.com 1,50 £",1
922,"Pas ce soir, mon pote. Je vais rattraper mon sommeil. Au fait, voici mon nouveau numéro.",0
923,"Situation de panique absolue : Un gars lance une lettre d'amour à une fille, mais elle tombe sur la tête de son frère, qui est gay. ;-):-D",0
924,"Votre solde HMV Quiz est actuellement de 500 £. Pour maximiser votre gain, envoyez HMV1 au 86688 dès maintenant (seulement 0,150 £ par message).",1
925,"Vérifiez donc vos erreurs et, si vous avez rencontré des difficultés, corrigez-les.",0
926,"Comment va la douleur ? J'espère que tu vas bien...",0
927,"Désolé, je rappellerai plus tard.",0
928,"Bonjour princesse ! Comment vas-tu ?",0
929,"En entrant dans mon bureau, mon assistante m'a dit : « Joyeux anniversaire, patronne ! ». Je me suis sentie privilégiée. Elle m'a invitée à déjeuner. Après le déjeuner, elle m'a invitée chez elle. Nous y sommes allées.",0
930,"Tu es déjà réveillé ? Merci pour e tau sar piah, c'est plutôt sympa.",0
931,"Ai-je besoin d'un identifiant ou autre chose ?",0
932,"N'oubliez pas que vous pouvez effectuer autant de demandes GRATUITES que vous le souhaitez sur 1stchoice.co.uk. Pour plus d'informations, appelez le 08707808226.",1
933,"LOL… Non, j’étais juste occupé(e).",0
934,"Que portes-tu ?",0
935,"Message : Texte manquant* Expéditeur : Nom manquant* *Numéro manquant* Envoyé : Date manquante *Tu me manques beaucoup, c'est pourquoi tout est manquant. Envoyé via fullonsms.com",0
936,"Oh :) Comme d'habitude avec Vijay, ou c'est différent ?",0
937,"Je ne vous connais pas et vous ne me connaissez pas. Envoyez CHAT au 86688 et retrouvons-nous ! Seulement 150 p/message reçu. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 ans et plus.",1
938,"Tu as passé une bonne journée ? La mienne a été très chargée. Tu as quelque chose de prévu demain soir ?",0
939,"Y a-t-il un moyen de lui envoyer les affaires de Shade ? Elle a été formidable, elle aussi.",0
940,"Vraiment… je croyais que ton devoir était terminé depuis longtemps… Mais ce que tu as copié ne te sert que maintenant ? Tu es contente ? Moi, je dois encore étudier :-(",0
941,"Merci, le gagnant a été averti par SMS. Bonne chance ! Pour ne plus recevoir de messages marketing, envoyez STOP au 84122 ou contactez le service client au 08450542832.",1
942,"Chérie ? Je t'ai perdue... :-(",0
943,"Ok... Aidez-moi à savoir si elle travaille demain ou pas ?",0
944,"Je ne conduis pas... Il pleut ! Sinon je vais me faire coincer à la station de métro.",0
945,"Pas une goutte dans le réservoir",0
946,"(Cela dit, peux-tu lui envoyer un dernier SMS ?)",0
947,"Désolé, je rappellerai plus tard.",0
948,"Ok, je vais me changer aussi...",0
949,"Des milliers de filles, dont beaucoup près de chez vous, sont vierges et prêtes à satisfaire tous vos désirs. Saurez-vous satisfaire les leurs ? Envoyez CUTE par SMS au 69911 (1,50 £/min).",1
950,"As-tu trouvé une personne pour garder Kaitlyn ? J'étais malade et j'ai dormi toute la journée hier.",0
951,"Désolé mec, j'ai laissé mon téléphone en mode silencieux par inadvertance hier soir et je ne l'ai vérifié qu'au réveil.",0
952,"Salut… Un imprévu de dernière minute… Je pense que je ne m’inscrirai pas demain… Hé !",0
953,"C'est un adulte, il tirera des leçons de cette expérience. Il n'y a pas de réel danger. Je n'aime juste pas que les gens consomment des drogues dont ils n'ont pas besoin. Mais bon, pas de commentaire.",0
954,"Hé ! Il y a une pizza végétarienne... :/",0
955,"Yun achète... Mais l'école n'a reçu qu'une offre de 2000 et plus...",0
956,"Êtes-vous sûr que vos voisins ne l'ont pas ramassé ?",0
957,"D. Je le renverrai.",0
958,"Participez gratuitement à un concours hebdomadaire pour gagner des billets pour la finale de la FA Cup le 21 mai 2005. Envoyez FA par SMS au 87121 pour recevoir la question de participation (tarif SMS standard). Conditions générales applicables. 08452810075. Réservé aux personnes majeures.",1
959,"Nouvelle théorie : la dispute permet de gagner la situation, mais de perdre la personne. Alors, au lieu de discuter avec vos amis, contentez-vous de les envoyer balader et de dire : « J’ai toujours raison ! »",0
960,"Bon. Je n'ai pas d'ordinateur. Il est temps de faire des truffes Oreo.",0
961,"Haha oui, je vois ça maintenant, j'arrive dans une seconde",0
962,"Je n'ai pas son numéro, monsieur.",0
963,"Haha, maintenant je veux cette montgolfière !",0
964,"Ok. Je suis dans le bus. Si je rentre bientôt, je viendrai, sinon demain.",0
965,"Les messages ne sont pas un simple passe-temps. Ils expriment silencieusement que je pense à toi et que tu penses à moi, ne serait-ce qu'un instant. Bonne nuit. @Shesil",0
966,"Ouais, on pourra sûrement passer une fois que mon coloc aura fini avec sa copine.",0
967,"Envie de participer au Rallye WRC en Australie ? C’est possible avec Lucozade Energy ! Envoyez RALLY LE par SMS au 61200 (0,25 €), consultez les packs ou rendez-vous sur lucozade.co.uk/wrc et tentez votre chance !",1
968,"Mélodie du Nouvel An !",0
969,"Tu n'as pas besoin de choisir ta copine ?",0
970,"Super ! J'espère que tu n'as pas raconté ça à cinq autres filles non plus.",0
971,"C'est horrible, tu manges des Macs jusqu'à ce que tu m'oublies déjà, hein ? Tu mets tellement de temps à répondre. Je pense que c'est pire qu'avant, alors prépare-toi. Maintenant, qu'est-ce que je vais manger ?",0
972,"A-t-il dit par hasard à quel point j'étais fantastique, ou que j'avais besoin d'un coup de pouce plus important dans ma vie que de perdre l'envie de vivre ? Pensez-vous que je serais la première personne à mourir à cause du NVQ ?",0
973,"Je viens de rentrer à la maison...",0
974,"Je suis au large des îles, dirigez-vous vers Hard Rock et vous me croiserez.",0
975,"Aujourd'hui, il n'y a pas de cours.",0
976,"Je suis à Chennai Velachery :)",0
977,"Tu commences à péter un câble ?",0
978,"Attendez une seconde, je casse un <#> au magasin",0
979,"Suis-je à ce point mauvaise pour être évitée comme ça ?",0
980,"Salut, t'es là ? Je viens de récupérer ma voiture.",0
981,"C'est agaçant, n'est-ce pas ?",0
982,"Bonjour, aujourd'hui je suis en retard de <#> min.",0
983,"Ça ne sert à rien de s'accrocher à quelqu'un qui ne vous convient pas s'il ne vous rend pas heureuse.",0
984,"Tout va s'animer. Mieux vaut corriger toute belle silhouette sur place.",0
985,"Dans ce cas, je suppose que je te verrai au pavillon du campus.",0
986,"C'est terminé...",0
987,"Viens chez moi une dernière fois, je ne te ferai rien. Crois-moi.",0
988,"J'ai passé la nuit à m'inquiéter pour ce rendez-vous. C'est dommage qu'on ait raté notre soirée entre filles avec quiz, popcorn et toi qui me coiffais.",0
989,"Embellissez votre mobile avec une photo sexy GRATUITE de Jordan ! Envoyez BABE par SMS au 88600. Puis, chaque semaine, recevez une photo sexy de célébrité ! PocketBabe.co.uk pour plus de photos. 16 3 £/semaine 087016248",1
990,"Ok... À plus tard...",0
991,"Vous avez un nouveau message vocal. Veuillez appeler le 08719181503.",1
992,"Ce qu'il a dit n'est pas le problème. Je pense qu'il y a autre chose.",0
993,"Il ne connaît que le menu du midi. Je sais.",0
994,"Il ne fait que se plaindre, et si quelque chose va mal, c'est toujours de ma faute. Toutes les disputes sont de ma faute. J'en ai marre de lui, alors pourquoi s'embêter ? Je dois y aller, merci. xx",0
995,"Transaction NEFT avec le numéro de référence <#> pour un montant de Rs. <DECIMAL> a été créditée sur le compte du bénéficiaire le <#> à <HEURE> : <#>",0
996,"Sinon, j'avais un emploi à temps partiel pour payer mes frais de scolarité.",0
997,"Je sais qu'elle m'a appelé",0
998,"Moi aussi, j'ai l'impression d'avoir vécu hier soir, attends ce soir, chérie.",0
999,"Merci de votre compréhension. J'essayais justement de l'expliquer à Sura.",0
1000,"Gagnez un an de CD dans le magasin de votre choix (valeur : 500 £) et participez à notre tirage au sort hebdomadaire de 100 £ ! Envoyez MUSIC par SMS au 87066. Conditions générales : www.Ldew.com.subs16+1win150ppmx3",1
1001,"Tout le monde dans la voiture a apprécié les deux derniers ! Papa et moi avons une petite dispute à propos de la lecture de la carte, mais à part ça, tout va bien. P.",0
1002,"En tant qu'abonné SIM, vous avez été sélectionné pour recevoir un bonus ! Faites-le livrer chez vous. Envoyez « OK » par SMS au 88600 pour le réclamer. 0,150 €/SMS, offre valable jusqu'au 30 avril.",1
1003,"J'ai besoin que tu sois dans mes bras forts...",0
1004,"Et mec, tu rates quelque chose !",0
1005,"Son véritable anniversaire est en avril.",0
1006,"Je suppose que tu ne seras pas là avant 9 heures ?",0
1007,"D'accord, alors je viendrai chez toi dans une demi-heure.",0
1008,"Yo, le match est presque fini ? Tu veux aller à Walmart bientôt ?",0
1009,"Ouais, probablement, mais je ne suis pas sûr. Je te tiendrai au courant, mais personnellement, je ne m'en soucierais pas. Après, si tu comptes le faire, pourquoi pas moi !",0
1010,"Je t'envoie un texto tout de suite ! Un peu flippant, comme ça il ne croira pas qu'on a oublié.",0
1011,"Ce serait bien… Je te téléphone demain midi, d’accord, pour organiser quelque chose ?",0
1012,"Vous avez un nouveau message vocal. Veuillez appeler le 08719181513.",1
1013,"Mince alors, tu peux venir ce soir ou tu préfères attendre demain ?",0
1014,"D'accord, moi aussi je vais bien :) Quand auras-tu terminé le cours ?",0
1015,"C'est vrai. C'est faisable. Et si vous obtenez une excellente note et que vous postulez à un doctorat, vous recevez l'équivalent de cinq ans de salaire. Ça facilite donc la vie.",0
